OrderID,OrderDate,Country,Product,QuantityOrdered,Price
1560330,2020-08-11,Faroe Islands,charging cable,5,11.95
1561665,2020-08-11,Kenya,charging cable,1,11.95
1561402,2020-08-11,Lesotho,notebook,14,4.99
1560912,2020-08-11,,ruler,13,3.99
1561000,2020-08-11,Liberia,AA batteries (4-pack),8,3.99
1561385,2020-08-11,Eswatini,pencil,13,0.99
1560929,2020-08-11,Italy,AA batteries (4-pack),3,3.99
1560553,2020-08-11,Gibraltar,pencil,11,0.99
1560951,2020-08-11,Uruguay,laptop,1,900.0
1560597,2020-08-11,Saint Lucia,notebook,8,4.99
1560602,2020-08-11,Cabo Verde,wireless mouse,9,25.99
1560975,2020-08-11,Kazakhstan,mouse pad,8,5.99
1560983,2020-08-11,Papua New Guinea,headphones,3,99.99
1561355,2020-08-11,Croatia,wireless mouse,10,25.99
1560267,2020-08-11,"Saint Helena, Ascension and Tristan da Cunha",pen,6,1.25
1560258,2020-08-11,Martinique,charging cable,14,11.95
1560852,2020-08-11,Mali,eraser,9,0.49
1561114,2020-08-11,San Marino,wireless mouse,11,25.99
1560486,2020-08-11,Spain,eraser,12,0.49
1561479,2020-08-11,El Salvador,laptop,15,900.0
1560387,2020-08-11,Bangladesh,charging cable,6,11.95
1560291,2020-08-11,Andorra,eraser,15,0.49
1561113,2020-08-11,Netherlands,wireless mouse,4,25.99
1561260,2020-08-11,Belize,mouse pad,4,5.99
1561174,2020-08-11,Guernsey,notebook,12,4.99
1561145,2020-08-11,Faroe Islands,charging cable,10,11.95
1561247,2020-08-11,Switzerland,notebook,8,4.99
1561130,2020-08-11,Monaco,laptop,15,900.0
1561533,2020-08-11,Rwanda,mouse pad,10,5.99
1560698,2020-08-11,Trinidad and Tobago,mouse pad,8,5.99
1561536,2020-08-11,Turkey,mouse pad,11,5.99
1561095,2020-08-11,French Guiana,laptop,5,900.0
1561474,2020-08-11,Botswana,eraser,12,0.49
1560721,2020-08-11,Nicaragua,headphones,4,99.99
1561189,2020-08-11,Greece,laptop,5,900.0
1561568,2020-08-11,Netherlands,laptop,12,900.0
1561116,2020-08-12,Maldives,mouse pad,10,5.99
1561146,2020-08-12,Uruguay,charging cable,1,11.95
1560931,2020-08-12,Croatia,charging cable,1,11.95
1561010,2020-08-12,Slovakia,laptop,14,900.0
1560274,2020-08-12,Cuba,AA batteries (4-pack),7,3.99
1561628,2020-08-12,Belgium,charging cable,6,11.95
1560933,2020-08-12,Comoros,charging cable,7,11.95
1561379,2020-08-12,Cook Islands,headphones,6,99.99
1561465,2020-08-12,Hong Kong,AA batteries (4-pack),6,3.99
1561643,2020-08-12,Costa Rica,AA batteries (4-pack),5,3.99
1560780,2020-08-12,Jordan,laptop,15,900.0
1561375,2020-08-12,Timor-Leste,notebook,14,4.99
1560256,2020-08-12,Sao Tome and Principe,notebook,10,4.99
1560495,2020-08-12,Lithuania,wireless mouse,2,25.99
1560435,2020-08-12,Greenland,mouse pad,11,5.99
1561356,2020-08-12,Brazil,mouse pad,3,5.99
1561537,2020-08-12,Uganda,AA batteries (4-pack),10,3.99
1561661,2020-08-12,Guinea,charging cable,4,11.95
1560432,2020-08-12,Australia,charging cable,15,11.95
1560529,2020-08-12,Denmark,ruler,7,3.99
1560950,2020-08-12,Greece,mouse pad,15,5.99
1560570,2020-08-12,Côte d'Ivoire,laptop,2,900.0
1561373,2020-08-12,Puerto Rico,pencil,13,0.99
1560239,2020-08-12,"Congo, The Democratic Republic of the",charging cable,4,11.95
1561068,2020-08-12,Yemen,AA batteries (4-pack),3,3.99
1560870,2020-08-12,Myanmar,ruler,3,3.99
1561067,2020-08-12,Germany,notebook,15,4.99
1560624,2020-08-12,Malawi,pencil,9,0.99
1560363,2020-08-12,South Georgia and the South Sandwich Islands,pen,1,1.25
1560886,2020-08-12,Sudan,headphones,1,99.99
1561147,2020-08-12,Bulgaria,headphones,6,99.99
1561106,2020-08-12,Svalbard and Jan Mayen,notebook,2,4.99
1560887,2020-08-12,Saint Barthélemy,laptop,3,900.0
1561230,2020-08-12,Nauru,mouse pad,8,5.99
1560833,2020-08-12,Mali,mouse pad,6,5.99
1561047,2020-08-12,Faroe Islands,pen,11,1.25
1560615,2020-08-12,Gibraltar,pencil,12,0.99
1560554,2020-08-12,Ireland,laptop,4,900.0
1560640,2020-08-12,Niue,laptop,6,900.0
1560683,2020-08-12,Cabo Verde,headphones,9,99.99
1560655,2020-08-12,Hong Kong,headphones,6,99.99
1561596,2020-08-12,Montserrat,charging cable,9,11.95
1560964,2020-08-12,Egypt,mouse pad,6,5.99
1561409,2020-08-12,Jamaica,notebook,8,4.99
1561044,2020-08-12,Uganda,notebook,3,4.99
1561528,2020-08-13,Hungary,ruler,10,3.99
1560805,2020-08-13,Montenegro,charging cable,10,11.95
1561662,2020-08-13,Egypt,laptop,12,900.0
1561515,2020-08-13,Saint Kitts and Nevis,pen,5,1.25
1560932,2020-08-13,Tunisia,laptop,10,900.0
1560582,2020-08-13,Mongolia,charging cable,11,11.95
1560867,2020-08-13,Greenland,notebook,6,4.99
1560375,2020-08-13,Vanuatu,headphones,14,99.99
1560858,2020-08-13,Vanuatu,laptop,9,900.0
1561657,2020-08-13,Saint Kitts and Nevis,pen,8,1.25
1561683,2020-08-13,Cocos (Keeling) Islands,pencil,12,0.99
1560377,2020-08-13,Greenland,charging cable,6,11.95
1561296,2020-08-13,Panama,charging cable,4,11.95
1561441,2020-08-13,Somalia,AA batteries (4-pack),10,3.99
1561572,2020-08-13,Tonga,mouse pad,11,5.99
1560541,2020-08-13,Saint Kitts and Nevis,headphones,14,99.99
1560719,2020-08-13,Japan,ruler,10,3.99
1561454,2020-08-13,United Arab Emirates,wireless mouse,5,25.99
1560311,2020-08-13,Iraq,laptop,3,900.0
1560242,2020-08-13,Cocos (Keeling) Islands,pencil,14,0.99
1560544,2020-08-13,Austria,headphones,13,99.99
1561049,2020-08-13,Falkland Islands (Malvinas),laptop,9,900.0
1560393,2020-08-13,Réunion,eraser,13,0.49
1561326,2020-08-13,South Africa,laptop,7,900.0
1561035,2020-08-13,Cayman Islands,eraser,7,0.49
1561037,2020-08-13,Libya,headphones,2,99.99
1561504,2020-08-13,Liechtenstein,pencil,13,0.99
1561443,2020-08-13,El Salvador,laptop,5,900.0
1561128,2020-08-13,Angola,wireless mouse,15,25.99
1560445,2020-08-13,Colombia,charging cable,11,11.95
1561081,2020-08-14,Belgium,laptop,11,900.0
1561426,2020-08-14,Nepal,wireless mouse,14,25.99
1560853,2020-08-14,Portugal,laptop,9,900.0
1561341,2020-08-14,"Virgin Islands, British",pen,12,1.25
1561636,2020-08-14,Uganda,pencil,3,0.99
1561065,2020-08-14,Morocco,wireless mouse,4,25.99
1560309,2020-08-14,Oman,pencil,15,0.99
1561101,2020-08-14,Belize,AA batteries (4-pack),5,3.99
1561196,2020-08-14,Turks and Caicos Islands,charging cable,8,11.95
1561003,2020-08-14,Czechia,pencil,12,0.99
1561333,2020-08-14,Svalbard and Jan Mayen,pencil,4,0.99
1561131,2020-08-14,Comoros,pencil,2,0.99
1561450,2020-08-14,Azerbaijan,wireless mouse,11,25.99
1561016,2020-08-14,Cabo Verde,laptop,9,900.0
1561107,2020-08-14,Isle of Man,charging cable,11,11.95
1561377,2020-08-14,"Bonaire, Sint Eustatius and Saba",laptop,2,900.0
1560888,2020-08-14,Saint Pierre and Miquelon,laptop,7,900.0
1561048,2020-08-14,San Marino,mouse pad,2,5.99
1561630,2020-08-14,Ecuador,laptop,6,900.0
1561651,2020-08-14,Estonia,headphones,11,99.99
1561006,2020-08-14,United Kingdom,headphones,7,99.99
1561150,2020-08-14,Côte d'Ivoire,pencil,10,0.99
1561242,2020-08-14,Zambia,notebook,13,4.99
1561027,2020-08-14,"Palestine, State of",AA batteries (4-pack),3,3.99
1561446,2020-08-14,Grenada,charging cable,12,11.95
1561618,2020-08-14,Jersey,pencil,12,0.99
1561621,2020-08-14,Grenada,mouse pad,14,5.99
1561622,2020-08-14,Denmark,laptop,14,900.0
1561117,2020-08-14,Japan,laptop,11,900.0
1561278,2020-08-14,Croatia,charging cable,11,11.95
1561050,2020-08-14,Samoa,eraser,6,0.49
1560960,2020-08-14,Palau,headphones,3,99.99
1560601,2020-08-14,Iraq,wireless mouse,2,25.99
1560613,2020-08-14,Bulgaria,notebook,7,4.99
1560822,2020-08-14,Tonga,mouse pad,13,5.99
1560629,2020-08-14,Anguilla,mouse pad,3,5.99
1560383,2020-08-14,France,pen,2,1.25
1560522,2020-08-14,Philippines,headphones,15,99.99
1560521,2020-08-14,Réunion,headphones,15,99.99
1560389,2020-08-14,Uzbekistan,AA batteries (4-pack),10,3.99
1560485,2020-08-14,Nigeria,wireless mouse,9,25.99
1560685,2020-08-14,Latvia,ruler,4,3.99
1560815,2020-08-14,Dominican Republic,pencil,8,0.99
1560472,2020-08-14,Cambodia,mouse pad,1,5.99
1560690,2020-08-14,Netherlands,notebook,6,4.99
1560371,2020-08-14,Kuwait,mouse pad,7,5.99
1560697,2020-08-14,Mongolia,pencil,1,0.99
1560350,2020-08-14,Botswana,notebook,9,4.99
1560740,2020-08-14,"Saint Helena, Ascension and Tristan da Cunha",pen,7,1.25
1560759,2020-08-14,Nicaragua,laptop,10,900.0
1561133,2020-08-15,Chad,wireless mouse,3,25.99
1560898,2020-08-15,Hong Kong,laptop,14,900.0
1560974,2020-08-15,Bangladesh,wireless mouse,1,25.99
1561359,2020-08-15,Fiji,mouse pad,15,5.99
1560904,2020-08-15,Bhutan,headphones,2,99.99
1560978,2020-08-15,United Kingdom,eraser,11,0.49
1560275,2020-08-15,Mayotte,laptop,13,900.0
1560342,2020-08-15,Kyrgyzstan,wireless mouse,2,25.99
1560776,2020-08-15,Bhutan,eraser,12,0.49
1561281,2020-08-15,Maldives,eraser,9,0.49
1561276,2020-08-15,Angola,notebook,4,4.99
1560643,2020-08-15,Jordan,wireless mouse,3,25.99
1561030,2020-08-15,Estonia,laptop,9,900.0
1561243,2020-08-15,Dominican Republic,laptop,1,900.0
1560935,2020-08-15,Monaco,charging cable,3,11.95
1561231,2020-08-15,French Polynesia,notebook,13,4.99
1561204,2020-08-15,El Salvador,pen,14,1.25
1561186,2020-08-15,Libya,wireless mouse,3,25.99
1560758,2020-08-15,Faroe Islands,wireless mouse,8,25.99
1561161,2020-08-15,Thailand,mouse pad,7,5.99
1560596,2020-08-15,Kyrgyzstan,mouse pad,3,5.99
1561038,2020-08-15,Pitcairn,mouse pad,4,5.99
1560753,2020-08-15,Holy See (Vatican City State),laptop,14,900.0
1561143,2020-08-15,Trinidad and Tobago,wireless mouse,15,25.99
1560803,2020-08-15,Guatemala,headphones,14,99.99
1560300,2020-08-15,Kyrgyzstan,mouse pad,12,5.99
1561340,2020-08-15,Barbados,wireless mouse,15,25.99
1560589,2020-08-15,Bouvet Island,charging cable,9,11.95
1561561,2020-08-15,Norfolk Island,charging cable,7,11.95
1560240,2020-08-15,Hong Kong,laptop,14,900.0
1560266,2020-08-15,Botswana,wireless mouse,6,25.99
1561538,2020-08-15,Papua New Guinea,eraser,13,0.49
1560248,2020-08-15,Sudan,mouse pad,5,5.99
1560861,2020-08-15,Puerto Rico,wireless mouse,13,25.99
1560474,2020-08-15,Germany,headphones,8,99.99
1560558,2020-08-15,Vanuatu,wireless mouse,11,25.99
1560446,2020-08-15,Holy See (Vatican City State),wireless mouse,11,25.99
1561438,2020-08-15,Pitcairn,wireless mouse,7,25.99
1561599,2020-08-15,Wallis and Futuna,charging cable,8,11.95
1561398,2020-08-15,Pitcairn,eraser,6,0.49
1560573,2020-08-15,Botswana,eraser,2,0.49
1561663,2020-08-15,Senegal,AA batteries (4-pack),3,3.99
1560429,2020-08-15,United States Minor Outlying Islands,charging cable,3,11.95
1560407,2020-08-16,Mongolia,pencil,7,0.99
1561672,2020-08-16,El Salvador,laptop,15,900.0
1560988,2020-08-16,Pitcairn,laptop,14,900.0
1561609,2020-08-16,Liberia,pencil,2,0.99
1560450,2020-08-16,Montserrat,notebook,11,4.99
1561121,2020-08-16,Uganda,notebook,11,4.99
1561105,2020-08-16,Turks and Caicos Islands,pen,11,1.25
1561669,2020-08-16,Sweden,wireless mouse,4,25.99
1560397,2020-08-16,Macao,wireless mouse,12,25.99
1560431,2020-08-16,Grenada,headphones,10,99.99
1560308,2020-08-16,Ireland,pen,13,1.25
1561071,2020-08-16,Anguilla,charging cable,1,11.95
1560347,2020-08-16,Paraguay,pen,12,1.25
1560736,2020-08-16,Cook Islands,wireless mouse,12,25.99
1560315,2020-08-16,Western Sahara,wireless mouse,6,25.99
1561623,2020-08-16,Samoa,notebook,14,4.99
1561042,2020-08-16,Kuwait,notebook,6,4.99
1561625,2020-08-16,Qatar,laptop,7,900.0
1560313,2020-08-16,Brunei Darussalam,laptop,10,900.0
1560443,2020-08-16,Dominica,eraser,13,0.49
1561094,2020-08-16,Nigeria,charging cable,13,11.95
1561079,2020-08-16,Egypt,headphones,15,99.99
1560494,2020-08-16,Tajikistan,laptop,1,900.0
1561164,2020-08-16,Italy,wireless mouse,5,25.99
1561394,2020-08-16,Bulgaria,pen,7,1.25
1560579,2020-08-16,Niue,laptop,11,900.0
1561416,2020-08-16,Tonga,mouse pad,11,5.99
1561358,2020-08-16,Trinidad and Tobago,laptop,10,900.0
1560605,2020-08-16,Ireland,laptop,11,900.0
1561351,2020-08-16,Benin,pencil,11,0.99
1560609,2020-08-16,Heard Island and McDonald Islands,AA batteries (4-pack),5,3.99
1560968,2020-08-16,Panama,charging cable,5,11.95
1561339,2020-08-16,Nicaragua,eraser,10,0.49
1560370,2020-08-16,Palau,mouse pad,1,5.99
1560571,2020-08-16,Czechia,wireless mouse,1,25.99
1560620,2020-08-16,Congo,mouse pad,13,5.99
1561422,2020-08-16,United States Minor Outlying Islands,wireless mouse,14,25.99
1560567,2020-08-16,Sao Tome and Principe,laptop,6,900.0
1560380,2020-08-16,French Southern Territories,ruler,6,3.99
1561456,2020-08-16,Slovakia,notebook,4,4.99
1561269,2020-08-16,China,pencil,6,0.99
1561268,2020-08-16,Guam,wireless mouse,3,25.99
1560650,2020-08-16,Svalbard and Jan Mayen,wireless mouse,15,25.99
1560384,2020-08-16,Slovenia,headphones,8,99.99
1561238,2020-08-16,Tunisia,laptop,15,900.0
1561511,2020-08-16,Curaçao,AA batteries (4-pack),9,3.99
1561191,2020-08-16,Czechia,charging cable,6,11.95
1561521,2020-08-16,Gibraltar,laptop,15,900.0
1561184,2020-08-16,Nepal,charging cable,1,11.95
1560391,2020-08-16,San Marino,AA batteries (4-pack),6,3.99
1560967,2020-08-16,Cayman Islands,pen,7,1.25
1560850,2020-08-16,Costa Rica,laptop,5,900.0
1560937,2020-08-16,Senegal,laptop,10,900.0
1560930,2020-08-16,Togo,wireless mouse,3,25.99
1560928,2020-08-16,France,headphones,5,99.99
1560961,2020-08-16,Syrian Arab Republic,laptop,7,900.0
1560840,2020-08-16,Panama,eraser,10,0.49
1560915,2020-08-16,Ireland,headphones,10,99.99
1560963,2020-08-16,India,headphones,11,99.99
1560908,2020-08-16,Turks and Caicos Islands,laptop,5,900.0
1560871,2020-08-16,San Marino,pen,5,1.25
1560811,2020-08-16,Uruguay,notebook,15,4.99
1560862,2020-08-17,Anguilla,laptop,8,900.0
1560360,2020-08-17,Japan,wireless mouse,1,25.99
1561428,2020-08-17,Cabo Verde,pencil,2,0.99
1561013,2020-08-17,Maldives,wireless mouse,15,25.99
1561482,2020-08-17,Pakistan,notebook,15,4.99
1560568,2020-08-17,Norway,laptop,14,900.0
1560771,2020-08-17,British Indian Ocean Territory,mouse pad,8,5.99
1561659,2020-08-17,Bosnia and Herzegovina,charging cable,2,11.95
1561096,2020-08-17,Syrian Arab Republic,wireless mouse,6,25.99
1560476,2020-08-17,Switzerland,laptop,3,900.0
1561216,2020-08-17,Portugal,eraser,15,0.49
1560770,2020-08-17,Eswatini,pencil,15,0.99
1560236,2020-08-17,Bermuda,laptop,12,900.0
1560464,2020-08-17,Åland Islands,mouse pad,9,5.99
1560761,2020-08-17,Isle of Man,pencil,4,0.99
1560279,2020-08-17,Mauritania,pen,15,1.25
1561467,2020-08-17,Marshall Islands,laptop,1,900.0
1561433,2020-08-17,"Micronesia, Federated States of",laptop,14,900.0
1560530,2020-08-17,Djibouti,wireless mouse,6,25.99
1560651,2020-08-17,Saint Vincent and the Grenadines,wireless mouse,14,25.99
1561280,2020-08-17,Senegal,laptop,4,900.0
1561033,2020-08-17,France,headphones,2,99.99
1560332,2020-08-17,Malaysia,wireless mouse,4,25.99
1560916,2020-08-17,Antarctica,wireless mouse,3,25.99
1560644,2020-08-17,Cuba,pencil,4,0.99
1560748,2020-08-17,Zambia,pencil,11,0.99
1561647,2020-08-17,Zimbabwe,notebook,6,4.99
1560263,2020-08-17,Tajikistan,ruler,6,3.99
1561045,2020-08-17,Liechtenstein,pencil,6,0.99
1561414,2020-08-17,"Tanzania, United Republic of",AA batteries (4-pack),3,3.99
1560268,2020-08-17,Niue,laptop,8,900.0
1561497,2020-08-17,Morocco,pencil,12,0.99
1560497,2020-08-17,Côte d'Ivoire,charging cable,8,11.95
1561693,2020-08-17,Madagascar,mouse pad,4,5.99
1560403,2020-08-17,Togo,laptop,7,900.0
1560488,2020-08-17,India,laptop,12,900.0
1561505,2020-08-17,Saudi Arabia,headphones,5,99.99
1560818,2020-08-17,Myanmar,pen,8,1.25
1560372,2020-08-17,Netherlands,laptop,1,900.0
1560696,2020-08-17,Peru,ruler,11,3.99
1561518,2020-08-18,Martinique,charging cable,4,11.95
1561619,2020-08-18,Colombia,charging cable,4,11.95
1561258,2020-08-18,San Marino,eraser,14,0.49
1560285,2020-08-18,Ireland,pencil,10,0.99
1561170,2020-08-18,Mozambique,pen,11,1.25
1560813,2020-08-18,Solomon Islands,mouse pad,15,5.99
1560395,2020-08-18,Guinea,pen,2,1.25
1561522,2020-08-18,South Sudan,AA batteries (4-pack),5,3.99
1561508,2020-08-18,Gabon,wireless mouse,12,25.99
1561173,2020-08-18,Chad,pen,4,1.25
1561509,2020-08-18,Israel,charging cable,12,11.95
1560675,2020-08-18,"Moldova, Republic of",wireless mouse,4,25.99
1561167,2020-08-18,Guinea-Bissau,laptop,1,900.0
1561601,2020-08-18,Papua New Guinea,laptop,9,900.0
1561469,2020-08-18,Saint Martin (French part),headphones,13,99.99
1561264,2020-08-18,Lebanon,AA batteries (4-pack),15,3.99
1560479,2020-08-18,Congo,charging cable,11,11.95
1561490,2020-08-18,"Iran, Islamic Republic of",wireless mouse,15,25.99
1561555,2020-08-18,Saint Vincent and the Grenadines,charging cable,2,11.95
1560723,2020-08-18,Gambia,AA batteries (4-pack),11,3.99
1560668,2020-08-18,Tuvalu,charging cable,11,11.95
1560503,2020-08-18,Turkmenistan,pencil,9,0.99
1561545,2020-08-18,Namibia,mouse pad,14,5.99
1560925,2020-08-18,Tokelau,laptop,11,900.0
1560704,2020-08-18,Australia,headphones,14,99.99
1560838,2020-08-18,Martinique,charging cable,5,11.95
1561220,2020-08-18,Cook Islands,headphones,2,99.99
1561226,2020-08-18,Cyprus,laptop,11,900.0
1561600,2020-08-18,Congo,mouse pad,15,5.99
1561187,2020-08-18,Argentina,AA batteries (4-pack),8,3.99
1561099,2020-08-18,"Iran, Islamic Republic of",laptop,15,900.0
1560837,2020-08-18,Haiti,mouse pad,9,5.99
1561301,2020-08-18,Saint Lucia,mouse pad,1,5.99
1560883,2020-08-18,Kiribati,mouse pad,14,5.99
1560782,2020-08-18,Albania,AA batteries (4-pack),6,3.99
1561667,2020-08-18,Poland,charging cable,4,11.95
1561644,2020-08-18,Rwanda,wireless mouse,8,25.99
1560316,2020-08-18,Western Sahara,eraser,4,0.49
1561642,2020-08-18,Canada,mouse pad,7,5.99
1560762,2020-08-18,Guadeloupe,laptop,6,900.0
1560578,2020-08-18,French Polynesia,AA batteries (4-pack),10,3.99
1560622,2020-08-18,Trinidad and Tobago,mouse pad,14,5.99
1560425,2020-08-18,New Zealand,ruler,14,3.99
1561405,2020-08-18,Luxembourg,headphones,10,99.99
1560954,2020-08-18,Nigeria,laptop,6,900.0
1561434,2020-08-18,Tunisia,pen,13,1.25
1560986,2020-08-18,Cabo Verde,headphones,4,99.99
1560971,2020-08-18,Saint Barthélemy,charging cable,8,11.95
1561626,2020-08-18,Slovenia,ruler,1,3.99
1561629,2020-08-18,Grenada,pencil,7,0.99
1561336,2020-08-18,Bulgaria,notebook,14,4.99
1560557,2020-08-18,Niger,eraser,2,0.49
1561690,2020-08-18,"Congo, The Democratic Republic of the",laptop,11,900.0
1560281,2020-08-18,Kazakhstan,pencil,7,0.99
1560409,2020-08-18,Saint Barthélemy,wireless mouse,10,25.99
1561109,2020-08-19,France,laptop,15,900.0
1560711,2020-08-19,Christmas Island,notebook,6,4.99
1561370,2020-08-19,Nicaragua,laptop,3,900.0
1561685,2020-08-19,Western Sahara,laptop,4,900.0
1561666,2020-08-19,Åland Islands,notebook,3,4.99
1560665,2020-08-19,"Palestine, State of",wireless mouse,11,25.99
1560408,2020-08-19,Senegal,laptop,5,900.0
1561007,2020-08-19,Senegal,mouse pad,5,5.99
1561201,2020-08-19,Philippines,ruler,8,3.99
1560353,2020-08-19,Belgium,laptop,15,900.0
1560574,2020-08-19,Montenegro,charging cable,7,11.95
1561668,2020-08-19,Ethiopia,pencil,11,0.99
1560846,2020-08-19,Burundi,mouse pad,10,5.99
1560793,2020-08-19,Nicaragua,headphones,3,99.99
1560265,2020-08-19,Brazil,mouse pad,14,5.99
1560705,2020-08-19,Cabo Verde,laptop,7,900.0
1561673,2020-08-19,Germany,mouse pad,12,5.99
1561401,2020-08-19,New Zealand,wireless mouse,1,25.99
1560505,2020-08-19,Chad,notebook,12,4.99
1560616,2020-08-19,Lesotho,notebook,5,4.99
1561180,2020-08-19,Mongolia,eraser,10,0.49
1560674,2020-08-19,Estonia,notebook,10,4.99
1560982,2020-08-19,Poland,laptop,8,900.0
1560694,2020-08-19,China,headphones,15,99.99
1561202,2020-08-19,Faroe Islands,notebook,3,4.99
1560262,2020-08-19,Faroe Islands,laptop,1,900.0
1561091,2020-08-19,French Southern Territories,mouse pad,5,5.99
1560821,2020-08-19,Monaco,pencil,9,0.99
1560282,2020-08-19,"Korea, Democratic People's Republic of",pencil,10,0.99
1561054,2020-08-19,Kiribati,laptop,6,900.0
1561056,2020-08-19,Curaçao,ruler,15,3.99
1560755,2020-08-19,Barbados,mouse pad,11,5.99
1561460,2020-08-19,El Salvador,laptop,7,900.0
1560444,2020-08-19,Iraq,mouse pad,5,5.99
1561463,2020-08-19,Somalia,mouse pad,12,5.99
1561611,2020-08-19,Christmas Island,laptop,7,900.0
1561633,2020-08-19,Cocos (Keeling) Islands,AA batteries (4-pack),11,3.99
1561205,2020-08-19,Argentina,mouse pad,2,5.99
1561468,2020-08-19,Burkina Faso,pencil,9,0.99
1560321,2020-08-19,Cook Islands,mouse pad,5,5.99
1560731,2020-08-19,Austria,notebook,6,4.99
1561638,2020-08-19,Italy,laptop,3,900.0
1560348,2020-08-19,Saint Pierre and Miquelon,ruler,3,3.99
1560566,2020-08-19,Côte d'Ivoire,laptop,1,900.0
1561088,2020-08-19,Yemen,AA batteries (4-pack),11,3.99
1560399,2020-08-19,South Georgia and the South Sandwich Islands,eraser,14,0.49
1561090,2020-08-19,Lesotho,laptop,7,900.0
1561087,2020-08-19,Czechia,eraser,4,0.49
1561192,2020-08-20,Slovakia,laptop,9,900.0
1560625,2020-08-20,Guyana,laptop,5,900.0
1560611,2020-08-20,Guadeloupe,wireless mouse,1,25.99
1560539,2020-08-20,Myanmar,charging cable,3,11.95
1561423,2020-08-20,North Macedonia,headphones,2,99.99
1560542,2020-08-20,Cuba,notebook,13,4.99
1561166,2020-08-20,Andorra,laptop,3,900.0
1561262,2020-08-20,"Saint Helena, Ascension and Tristan da Cunha",wireless mouse,8,25.99
1560546,2020-08-20,Ethiopia,charging cable,5,11.95
1561163,2020-08-20,"Taiwan, Province of China",laptop,12,900.0
1560326,2020-08-20,British Indian Ocean Territory,eraser,15,0.49
1561342,2020-08-20,Maldives,AA batteries (4-pack),7,3.99
1561392,2020-08-20,Myanmar,pencil,8,0.99
1561200,2020-08-20,Honduras,laptop,13,900.0
1560834,2020-08-20,Syrian Arab Republic,headphones,2,99.99
1561175,2020-08-20,Lao People's Democratic Republic,laptop,4,900.0
1561316,2020-08-20,Puerto Rico,wireless mouse,13,25.99
1560654,2020-08-20,Kyrgyzstan,wireless mouse,11,25.99
1561472,2020-08-20,Sao Tome and Principe,pencil,5,0.99
1560563,2020-08-20,Guatemala,notebook,13,4.99
1561235,2020-08-20,Cuba,laptop,9,900.0
1560659,2020-08-20,Bangladesh,charging cable,10,11.95
1561353,2020-08-20,"Virgin Islands, U.S.",charging cable,7,11.95
1560823,2020-08-20,Cook Islands,pencil,6,0.99
1561488,2020-08-20,Norway,headphones,5,99.99
1560369,2020-08-20,Mauritius,ruler,1,3.99
1560376,2020-08-20,Malta,AA batteries (4-pack),10,3.99
1561406,2020-08-20,Togo,pencil,15,0.99
1561185,2020-08-20,Viet Nam,wireless mouse,13,25.99
1560561,2020-08-20,"Micronesia, Federated States of",laptop,10,900.0
1561194,2020-08-20,"Korea, Democratic People's Republic of",mouse pad,7,5.99
1560836,2020-08-20,Barbados,pen,9,1.25
1561501,2020-08-20,Yemen,wireless mouse,15,25.99
1561349,2020-08-20,Cyprus,wireless mouse,9,25.99
1560250,2020-08-20,Haiti,pencil,11,0.99
1561165,2020-08-20,Iceland,pen,8,1.25
1561064,2020-08-20,Myanmar,headphones,3,99.99
1560465,2020-08-20,United States,laptop,5,900.0
1561129,2020-08-20,Hong Kong,AA batteries (4-pack),4,3.99
1561675,2020-08-20,Niue,mouse pad,3,5.99
1560324,2020-08-20,Bulgaria,mouse pad,9,5.99
1560854,2020-08-20,New Caledonia,mouse pad,2,5.99
1561084,2020-08-20,Åland Islands,pencil,7,0.99
1561680,2020-08-20,Saint Lucia,headphones,15,99.99
1561140,2020-08-20,Grenada,mouse pad,7,5.99
1560992,2020-08-20,Haiti,wireless mouse,3,25.99
1560448,2020-08-20,Libya,headphones,8,99.99
1560996,2020-08-20,Algeria,charging cable,8,11.95
1560743,2020-08-20,Togo,pencil,1,0.99
1561378,2020-08-20,Greece,laptop,7,900.0
1560458,2020-08-20,Niger,laptop,9,900.0
1560468,2020-08-20,Antigua and Barbuda,headphones,6,99.99
1561039,2020-08-20,Bouvet Island,laptop,4,900.0
1561211,2020-08-21,Macao,laptop,13,900.0
1560808,2020-08-21,Mauritania,charging cable,11,11.95
1561271,2020-08-21,Brazil,wireless mouse,9,25.99
1560722,2020-08-21,Hungary,headphones,5,99.99
1561483,2020-08-21,Jersey,charging cable,10,11.95
1560234,2020-08-21,Tajikistan,notebook,5,4.99
1561046,2020-08-21,Albania,pencil,3,0.99
1560884,2020-08-21,Saint Pierre and Miquelon,charging cable,11,11.95
1561286,2020-08-21,New Zealand,pen,5,1.25
1560471,2020-08-21,Singapore,charging cable,5,11.95
1560552,2020-08-21,Philippines,eraser,1,0.49
1561347,2020-08-21,Jordan,notebook,5,4.99
1560947,2020-08-21,Niue,ruler,14,3.99
1560751,2020-08-21,Congo,pencil,9,0.99
1560648,2020-08-21,Togo,charging cable,2,11.95
1561586,2020-08-21,Senegal,ruler,8,3.99
1560661,2020-08-21,San Marino,pencil,12,0.99
1561257,2020-08-21,Eswatini,eraser,2,0.49
1560509,2020-08-21,Denmark,laptop,8,900.0
1560257,2020-08-21,Syrian Arab Republic,mouse pad,3,5.99
1560656,2020-08-21,Morocco,ruler,4,3.99
1561075,2020-08-21,Puerto Rico,headphones,7,99.99
1561073,2020-08-21,"Korea, Republic of",wireless mouse,10,25.99
